community_profile_case,profile_id,climate_zone,scenario_id,scenario_hash,episode_seed,dc_operation,bess_enabled,dc_scale_of_reference_mix,maximum_pv_curtailment_fraction,status,pv_rated_kw,total_community_load_kwh,total_pv_available_kwh,total_pv_used_kwh,maximum_pcc_import_kw,deadline_miss_fraction,terminal_backlog_fraction
climate_3c,eulp_mixed_3c,3C,hourly_seed_10026,0d075e19c0154409e3adb21507dbfe989c704079a74373d7843d5cf16b8ed217,10026,flexible,True,1,0.05,optimal,976.43323649,80235.032589,35899.3982403,34104.4283283,698.259584641,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10026,0d075e19c0154409e3adb21507dbfe989c704079a74373d7843d5cf16b8ed217,10026,rigid,True,1,0.05,optimal,922.481212932,80235.032589,33915.8062166,32220.0159058,693.584268825,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10027,5014c36c21a2b45d6c73180bb3b567bf808910a987b4b9d53cfaab9ec74a7143,10027,flexible,False,1,0.05,optimal,731.813785599,75991.5264317,37326.0958699,35459.7910764,688.718982895,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10027,5014c36c21a2b45d6c73180bb3b567bf808910a987b4b9d53cfaab9ec74a7143,10027,rigid,False,1,0.05,optimal,702.293598338,75991.5264317,35820.4213917,34029.4003221,662.129899978,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10027,5014c36c21a2b45d6c73180bb3b567bf808910a987b4b9d53cfaab9ec74a7143,10027,flexible,True,1,0.05,optimal,805.279479566,75991.5264317,41073.2069385,39019.5465916,692.948073273,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10027,5014c36c21a2b45d6c73180bb3b567bf808910a987b4b9d53cfaab9ec74a7143,10027,rigid,True,1,0.05,optimal,776.760960343,75991.5264317,39618.6224478,37637.6913254,662.129899978,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10028,d24c94421a7f1e1060a48d048ddd5cf72ee19d5c3afdf4d4de502c2a0bddcc5a,10028,flexible,False,1,0.05,optimal,695.64598086,77611.6703926,35156.5011931,33398.6761334,667.585913453,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10028,d24c94421a7f1e1060a48d048ddd5cf72ee19d5c3afdf4d4de502c2a0bddcc5a,10028,rigid,False,1,0.05,optimal,648.857869744,77611.6703926,32791.9273588,31152.3309909,680.41755254,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10028,d24c94421a7f1e1060a48d048ddd5cf72ee19d5c3afdf4d4de502c2a0bddcc5a,10028,flexible,True,1,0.05,optimal,769.252370804,77611.6703926,38876.4150675,36932.5943141,672.158690693,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10028,d24c94421a7f1e1060a48d048ddd5cf72ee19d5c3afdf4d4de502c2a0bddcc5a,10028,rigid,True,1,0.05,optimal,718.5923868,77611.6703926,36316.1648295,34500.356588,680.41755254,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10029,71fe405520d59f96196ae68eaf31d9ca469ede372b5b0f20b5e3560cb5335dc6,10029,flexible,False,1,0.05,optimal,674.731983818,71947.6449062,40435.8841281,38414.0899217,657.655044265,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10029,71fe405520d59f96196ae68eaf31d9ca469ede372b5b0f20b5e3560cb5335dc6,10029,rigid,False,1,0.05,optimal,649.200335944,71947.6449062,38905.8028813,36960.5127372,639.039905931,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10029,71fe405520d59f96196ae68eaf31d9ca469ede372b5b0f20b5e3560cb5335dc6,10029,flexible,True,1,0.05,optimal,736.684737632,71947.6449062,44148.6388732,41941.2069296,661.891478825,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10029,71fe405520d59f96196ae68eaf31d9ca469ede372b5b0f20b5e3560cb5335dc6,10029,rigid,True,1,0.05,optimal,713.090127394,71947.6449062,42734.6419848,40597.9098856,639.039905931,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10030,cfbb5099563ee594d991ef228e6b377cf55438690633f3c9fe15fd7fa5c45179,10030,flexible,False,1,0.05,optimal,687.451005987,85156.9840113,32786.2197522,31146.9087646,713.618861463,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10030,cfbb5099563ee594d991ef228e6b377cf55438690633f3c9fe15fd7fa5c45179,10030,rigid,False,1,0.05,optimal,650.642515673,85156.9840113,31030.7328278,29479.1961864,700.825784838,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10030,cfbb5099563ee594d991ef228e6b377cf55438690633f3c9fe15fd7fa5c45179,10030,flexible,True,1,0.05,optimal,745.726657441,85156.9840113,35565.5280929,33787.2516883,707.028916142,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10030,cfbb5099563ee594d991ef228e6b377cf55438690633f3c9fe15fd7fa5c45179,10030,rigid,True,1,0.05,optimal,710.591057995,85156.9840113,33889.8254253,32195.3341541,700.825784838,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10031,e66ce31aa4ecef0c460d796ae305ac66c1a37931e92f73f4c34f9584e2add877,10031,flexible,False,1,0.05,optimal,670.736023685,69363.2204413,41695.9853795,39611.1861106,647.818542416,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10031,e66ce31aa4ecef0c460d796ae305ac66c1a37931e92f73f4c34f9584e2add877,10031,rigid,False,1,0.05,optimal,626.179804659,69363.2204413,38926.16925,36979.8607875,649.038768341,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10031,e66ce31aa4ecef0c460d796ae305ac66c1a37931e92f73f4c34f9584e2add877,10031,flexible,True,1,0.05,optimal,737.222698186,69363.2204413,45829.0978262,43537.6429349,626.101397676,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10031,e66ce31aa4ecef0c460d796ae305ac66c1a37931e92f73f4c34f9584e2add877,10031,rigid,True,1,0.05,optimal,692.857854895,69363.2204413,43071.178478,40917.6195541,649.038768341,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10032,91a41d9142219841ff293b4de94f42c3a719bfedcdb300646b5eb135455b204a,10032,flexible,False,1,0.05,optimal,705.531225188,70877.9008587,45611.7516879,43331.1641035,680.262351392,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10032,91a41d9142219841ff293b4de94f42c3a719bfedcdb300646b5eb135455b204a,10032,rigid,False,1,0.05,optimal,659.002534063,70877.9008587,42603.7273366,40473.5409698,674.010447192,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10032,91a41d9142219841ff293b4de94f42c3a719bfedcdb300646b5eb135455b204a,10032,flexible,True,1,0.05,optimal,769.395191191,70877.9008587,49740.4808711,47253.4568276,678.349718107,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10032,91a41d9142219841ff293b4de94f42c3a719bfedcdb300646b5eb135455b204a,10032,rigid,True,1,0.05,optimal,724.165548303,70877.9008587,46816.438438,44475.6165161,667.960852992,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10033,c342980a9139495433cb106a4b73a8e2d5601245974dfe2fbdd13fb9882a3c54,10033,flexible,False,1,0.05,optimal,718.392158176,75493.6505845,50175.2765285,47666.5127021,773.467815102,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10033,c342980a9139495433cb106a4b73a8e2d5601245974dfe2fbdd13fb9882a3c54,10033,rigid,False,1,0.05,optimal,677.224755589,75493.6505845,47299.9865002,44934.9871752,727.594534484,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10033,c342980a9139495433cb106a4b73a8e2d5601245974dfe2fbdd13fb9882a3c54,10033,flexible,True,1,0.05,optimal,776.5844544,75493.6505845,54239.6507309,51527.6681943,778.283670542,0.00960923164404,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10033,c342980a9139495433cb106a4b73a8e2d5601245974dfe2fbdd13fb9882a3c54,10033,rigid,True,1,0.05,optimal,734.296097299,75493.6505845,51286.06892,48721.765474,727.341378164,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10034,a8fa47c026a00b711f78112000992063eeca1e0e7826dbf86514cc9edbf87d51,10034,flexible,False,1,0.05,optimal,713.384300251,81479.2888305,34938.561955,33191.6338573,695.208085803,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10034,a8fa47c026a00b711f78112000992063eeca1e0e7826dbf86514cc9edbf87d51,10034,rigid,False,1,0.05,optimal,670.16157132,81479.2888305,32821.6945217,31180.6097956,702.049516194,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10034,a8fa47c026a00b711f78112000992063eeca1e0e7826dbf86514cc9edbf87d51,10034,flexible,True,1,0.05,optimal,787.198987779,81479.2888305,38553.6948258,36626.0100846,672.748069459,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10034,a8fa47c026a00b711f78112000992063eeca1e0e7826dbf86514cc9edbf87d51,10034,rigid,True,1,0.05,optimal,744.040305917,81479.2888305,36439.9641486,34617.9659411,702.049516194,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10035,067a2a5210fe0af7d32485f72f1e4ae8c701f02e56f7dd3e56cf117cdc0d93bd,10035,flexible,False,1,0.05,optimal,713.085301613,74975.6061883,50945.273886,48398.0101917,725.038282165,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10035,067a2a5210fe0af7d32485f72f1e4ae8c701f02e56f7dd3e56cf117cdc0d93bd,10035,rigid,False,1,0.05,optimal,669.910882066,74975.6061883,47860.7444143,45467.7071936,713.77324509,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10035,067a2a5210fe0af7d32485f72f1e4ae8c701f02e56f7dd3e56cf117cdc0d93bd,10035,flexible,True,1,0.05,optimal,769.096053601,74975.6061883,54946.875229,52199.5314675,730.055600453,0.00752610627962,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10035,067a2a5210fe0af7d32485f72f1e4ae8c701f02e56f7dd3e56cf117cdc0d93bd,10035,rigid,True,1,0.05,optimal,725.978176861,74975.6061883,51866.3853704,49273.0661019,655.54444724,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10036,6c047e8ea8b881caff995d69a1ee7763ff0e533ae56642073a5a7adf9aeac777,10036,flexible,False,1,0.05,optimal,717.674795946,75493.6505845,50125.1731861,47618.9145268,774.657892822,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10036,6c047e8ea8b881caff995d69a1ee7763ff0e533ae56642073a5a7adf9aeac777,10036,rigid,False,1,0.05,optimal,676.859023279,75493.6505845,47274.4423464,44910.7202291,742.842919669,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10036,6c047e8ea8b881caff995d69a1ee7763ff0e533ae56642073a5a7adf9aeac777,10036,flexible,True,1,0.05,optimal,775.738875306,75493.6505845,54180.5922286,51471.5626172,780.123853973,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10036,6c047e8ea8b881caff995d69a1ee7763ff0e533ae56642073a5a7adf9aeac777,10036,rigid,True,1,0.05,optimal,734.117840467,75493.6505845,51273.6187759,48709.9378371,738.13245458,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10037,a2ca74fe13b3284ab053469f5f13a37fd8bd4822dc419333e0400a7862de55f7,10037,flexible,False,1,0.05,optimal,894.552085924,81388.6840703,23654.211787,22471.5011976,687.286744225,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10037,a2ca74fe13b3284ab053469f5f13a37fd8bd4822dc419333e0400a7862de55f7,10037,rigid,False,1,0.05,optimal,871.995832881,81388.6840703,23057.7676056,21904.8792253,678.705277926,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10037,a2ca74fe13b3284ab053469f5f13a37fd8bd4822dc419333e0400a7862de55f7,10037,flexible,True,1,0.05,optimal,965.859508061,81388.6840703,25539.759752,24262.7717644,699.285602355,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10037,a2ca74fe13b3284ab053469f5f13a37fd8bd4822dc419333e0400a7862de55f7,10037,rigid,True,1,0.05,optimal,946.593635405,81388.6840703,25030.3215212,23778.8054451,699.285602355,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10038,bebdb000654af02b446e340f653feafbd4ea927085d6d4437438b514e1459b5a,10038,flexible,False,1,0.05,optimal,700.936614115,88182.8086054,38669.3079286,36735.8425321,735.424730011,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10038,bebdb000654af02b446e340f653feafbd4ea927085d6d4437438b514e1459b5a,10038,rigid,False,1,0.05,optimal,657.474956716,88182.8086054,36271.6129314,34458.0322848,740.962808422,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10038,bebdb000654af02b446e340f653feafbd4ea927085d6d4437438b514e1459b5a,10038,flexible,True,1,0.05,optimal,767.917216568,88182.8086054,42364.4973214,40246.2724553,750.840299382,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10038,bebdb000654af02b446e340f653feafbd4ea927085d6d4437438b514e1459b5a,10038,rigid,True,1,0.05,optimal,729.342092703,88182.8086054,40236.3828627,38224.5637196,740.556296345,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10039,da7fdb2f177ccc34555b041df3cd91e7c1b398645b48ea864db32bf4b84e17c0,10039,flexible,False,1,0.05,optimal,721.218739125,76078.641247,51410.4203284,48839.899312,773.174663372,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10039,da7fdb2f177ccc34555b041df3cd91e7c1b398645b48ea864db32bf4b84e17c0,10039,rigid,False,1,0.05,optimal,682.538324241,76078.641247,48653.1758479,46220.5170555,737.274243384,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10039,da7fdb2f177ccc34555b041df3cd91e7c1b398645b48ea864db32bf4b84e17c0,10039,flexible,True,1,0.05,optimal,778.844539672,76078.641247,55518.1430859,52742.2359316,779.375070942,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10039,da7fdb2f177ccc34555b041df3cd91e7c1b398645b48ea864db32bf4b84e17c0,10039,rigid,True,1,0.05,optimal,738.893926478,76078.641247,52670.3554381,50036.8376662,737.024261932,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10040,8400b5bb16284ed1460bca1b54b3bc7bf5a10975959d3eca6b89f513590de2d0,10040,flexible,False,1,0.05,optimal,737.842814481,76704.8457181,51182.2960961,48623.1812913,778.496833728,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10040,8400b5bb16284ed1460bca1b54b3bc7bf5a10975959d3eca6b89f513590de2d0,10040,rigid,False,1,0.05,optimal,691.572693981,76704.8457181,47972.6544741,45574.0217504,735.227746029,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10040,8400b5bb16284ed1460bca1b54b3bc7bf5a10975959d3eca6b89f513590de2d0,10040,flexible,True,1,0.05,optimal,799.049274237,76704.8457181,55428.0339209,52656.6322249,779.379974563,0.00675245554071,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10040,8400b5bb16284ed1460bca1b54b3bc7bf5a10975959d3eca6b89f513590de2d0,10040,rigid,True,1,0.05,optimal,755.364766772,76704.8457181,52397.7497574,49777.8622696,734.793100956,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10041,261a9cf51b6b2130817e9482a3cfe2863abec154fe9d8c18bb31a996a7a14da7,10041,flexible,False,1,0.05,optimal,691.235221144,69601.2541153,36428.8706303,34607.4270988,747.563602951,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10041,261a9cf51b6b2130817e9482a3cfe2863abec154fe9d8c18bb31a996a7a14da7,10041,rigid,False,1,0.05,optimal,665.36619213,69601.2541153,35065.543817,33312.2666262,681.349737443,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10041,261a9cf51b6b2130817e9482a3cfe2863abec154fe9d8c18bb31a996a7a14da7,10041,flexible,True,1,0.05,optimal,759.51999428,69601.2541153,40027.5546824,38026.1769483,730.330086532,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10041,261a9cf51b6b2130817e9482a3cfe2863abec154fe9d8c18bb31a996a7a14da7,10041,rigid,True,1,0.05,optimal,734.564854393,69601.2541153,38712.39085,36776.7713075,680.741735552,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10042,d654b9a589dc3a11472d44b48ec85a75eb1e8d8e31f8e5d1e1c21c891b5fde5b,10042,flexible,False,1,0.05,optimal,693.56724661,72988.1500157,43209.5752492,41049.0964867,699.180791477,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10042,d654b9a589dc3a11472d44b48ec85a75eb1e8d8e31f8e5d1e1c21c891b5fde5b,10042,rigid,False,1,0.05,optimal,643.904859663,72988.1500157,40115.5844988,38109.8052738,660.835068528,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10042,d654b9a589dc3a11472d44b48ec85a75eb1e8d8e31f8e5d1e1c21c891b5fde5b,10042,flexible,True,1,0.05,optimal,754.63377894,72988.1500157,47014.0497783,44663.3472894,699.933680653,0.00680724730726,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10042,d654b9a589dc3a11472d44b48ec85a75eb1e8d8e31f8e5d1e1c21c891b5fde5b,10042,rigid,True,1,0.05,optimal,706.947283638,72988.1500157,44043.1580339,41841.0001322,660.835068528,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10043,ba7f25a7c03b9853b83a8e273f1328a2c0306e3564592dae64037c3f58d1f4ad,10043,flexible,False,1,0.05,optimal,673.6791453,71947.6449062,40372.7887697,38354.1493312,658.272840956,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10043,ba7f25a7c03b9853b83a8e273f1328a2c0306e3564592dae64037c3f58d1f4ad,10043,rigid,False,1,0.05,optimal,648.582738622,71947.6449062,38868.7910094,36925.3514589,625.354135498,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10043,ba7f25a7c03b9853b83a8e273f1328a2c0306e3564592dae64037c3f58d1f4ad,10043,flexible,True,1,0.05,optimal,736.78263902,71947.6449062,44154.5059868,41946.7806874,634.633024961,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10043,ba7f25a7c03b9853b83a8e273f1328a2c0306e3564592dae64037c3f58d1f4ad,10043,rigid,True,1,0.05,optimal,713.628803803,71947.6449062,42766.9242204,40628.5780093,623.942792726,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10044,f1600368e7262416016a7d86e31773f09c2ad917311c4a5c2ca18c0f1c769b25,10044,flexible,False,1,0.05,optimal,724.283329415,76024.4581169,51713.5641148,49127.8859091,682.72596814,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10044,f1600368e7262416016a7d86e31773f09c2ad917311c4a5c2ca18c0f1c769b25,10044,rigid,False,1,0.05,optimal,688.881762841,76024.4581169,49185.9052438,46726.6099816,672.491310543,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10044,f1600368e7262416016a7d86e31773f09c2ad917311c4a5c2ca18c0f1c769b25,10044,flexible,True,1,0.05,optimal,779.800125502,76024.4581169,55677.4429967,52893.5708468,771.872334204,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10044,f1600368e7262416016a7d86e31773f09c2ad917311c4a5c2ca18c0f1c769b25,10044,rigid,True,1,0.05,optimal,744.704112128,76024.4581169,53171.600512,50513.0204864,673.991393192,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10045,704f48a43d7e747de4e8bca0c467738ea12633eb361705d9a49e8b88fa46f691,10045,flexible,False,1,0.05,optimal,691.896634224,69601.2541153,36463.7278407,34640.5414486,744.34814202,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10045,704f48a43d7e747de4e8bca0c467738ea12633eb361705d9a49e8b88fa46f691,10045,rigid,False,1,0.05,optimal,666.359899342,69601.2541153,35117.9133004,33362.0176354,690.00091545,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10045,704f48a43d7e747de4e8bca0c467738ea12633eb361705d9a49e8b88fa46f691,10045,flexible,True,1,0.05,optimal,760.244384228,69601.2541153,40065.7308443,38062.4443021,741.252950259,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10045,704f48a43d7e747de4e8bca0c467738ea12633eb361705d9a49e8b88fa46f691,10045,rigid,True,1,0.05,optimal,732.535504976,69601.2541153,38605.441862,36675.169769,689.419475115,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10046,dc8a401d74587358a593387438a8d6a5e41cedf53086ac4535fc48a0843c0d98,10046,flexible,False,1,0.05,optimal,688.954061491,69152.6754536,43214.5329516,41053.806304,622.69514695,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10046,dc8a401d74587358a593387438a8d6a5e41cedf53086ac4535fc48a0843c0d98,10046,rigid,False,1,0.05,optimal,643.567016752,69152.6754536,40367.6378535,38349.2559608,606.395301115,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10046,dc8a401d74587358a593387438a8d6a5e41cedf53086ac4535fc48a0843c0d98,10046,flexible,True,1,0.05,optimal,749.932970472,69152.6754536,47039.4252322,44687.4539706,615.477057857,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10046,dc8a401d74587358a593387438a8d6a5e41cedf53086ac4535fc48a0843c0d98,10046,rigid,True,1,0.05,optimal,706.239665624,69152.6754536,44298.769697,42083.8312122,603.759045153,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10047,f20ed83a0fa73ba8026cd6fb10219cc98e63105e54d32bddd192278b886756df,10047,flexible,False,1,0.05,optimal,700.288131504,69953.7139179,44654.4784745,42421.7545508,680.016083354,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10047,f20ed83a0fa73ba8026cd6fb10219cc98e63105e54d32bddd192278b886756df,10047,rigid,False,1,0.05,optimal,661.384467295,69953.7139179,42173.7526735,40065.0650398,673.083536264,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10047,f20ed83a0fa73ba8026cd6fb10219cc98e63105e54d32bddd192278b886756df,10047,flexible,True,1,0.05,optimal,767.190252467,69953.7139179,48920.55009,46474.5225855,674.596887341,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10047,f20ed83a0fa73ba8026cd6fb10219cc98e63105e54d32bddd192278b886756df,10047,rigid,True,1,0.05,optimal,727.91945732,69953.7139179,46416.4138671,44095.5931737,673.083536264,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10048,d30f79f58f48be68d08fdaf22137202760c5e97fcd50b3ffe16d6247fb64b71f,10048,flexible,False,1,0.05,optimal,727.248813346,76024.4581169,51925.29858,49329.033651,682.708996732,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10048,d30f79f58f48be68d08fdaf22137202760c5e97fcd50b3ffe16d6247fb64b71f,10048,rigid,False,1,0.05,optimal,690.372712336,76024.4581169,49292.3584909,46827.7405664,672.481160091,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10048,d30f79f58f48be68d08fdaf22137202760c5e97fcd50b3ffe16d6247fb64b71f,10048,flexible,True,1,0.05,optimal,782.015000286,76024.4581169,55835.584244,53043.8050318,748.073980225,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10048,d30f79f58f48be68d08fdaf22137202760c5e97fcd50b3ffe16d6247fb64b71f,10048,rigid,True,1,0.05,optimal,746.746393559,76024.4581169,53317.4186572,50651.5477243,705.739914946,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10049,360b43460ae63e7803e4c59a03559ea3b3842669ca835ac4099bfb6f8ead87e4,10049,flexible,False,1,0.05,optimal,742.239849823,72720.6838515,43083.3047408,40929.1395038,781.60090815,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10049,360b43460ae63e7803e4c59a03559ea3b3842669ca835ac4099bfb6f8ead87e4,10049,rigid,False,1,0.05,optimal,692.394029967,72720.6838515,40190.0046203,38180.5043893,766.052495223,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10049,360b43460ae63e7803e4c59a03559ea3b3842669ca835ac4099bfb6f8ead87e4,10049,flexible,True,1,0.05,optimal,808.151252113,72720.6838515,46909.1314347,44563.674863,778.642876803,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10049,360b43460ae63e7803e4c59a03559ea3b3842669ca835ac4099bfb6f8ead87e4,10049,rigid,True,1,0.05,optimal,758.05228028,72720.6838515,44001.1371103,41801.0802548,760.928474321,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10050,3cdcdd1224fe683a4e46df48a3cfc1d44aa436fd851959c409f979707b5c9c00,10050,flexible,False,1,0.05,optimal,813.677201429,87377.4035926,55345.0162043,52577.7653941,773.845146465,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10050,3cdcdd1224fe683a4e46df48a3cfc1d44aa436fd851959c409f979707b5c9c00,10050,rigid,False,1,0.05,optimal,773.730604356,87377.4035926,52627.9128389,49996.517197,733.048105537,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10050,3cdcdd1224fe683a4e46df48a3cfc1d44aa436fd851959c409f979707b5c9c00,10050,flexible,True,1,0.05,optimal,873.117374748,87377.4035926,59388.0413127,56418.6392471,776.389048173,0.01,0
