evaluation_split,scenario_id,scenario_hash,episode_seed,duration_h,recovery_gap_h,event_ordinal,event_start_hour,fixed_capacity_kw,delivered_reduction_kw,fresh_delivered_reduction_kw,delivery_ratio,minimum_interval_delivery_ratio,event_start_backlog_gpu_h,event_start_compute_debt_kwh,fresh_event_start_compute_debt_kwh,paired_compute_debt_increment_kwh,paired_local_service_margin_delta,paired_residual_flexibility_ratio,local_event_success,fresh_local_event_success,failure_labels,fresh_failure_labels
development,hourly_seed_10025,5a0da5a4f76fa67907a664754cc8cb0f162bc364f6b6f7117349989f57d1b6ff,10025,4,2,3,75,44.0003270536,44.0003270536,44.0003270536,1,1,1354.88529477,411.50803233,74.0823571148,337.425675215,0,1,True,True,,
development,hourly_seed_10025,5a0da5a4f76fa67907a664754cc8cb0f162bc364f6b6f7117349989f57d1b6ff,10025,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2435.83282168,738.65432725,189.776899323,548.877427928,0,1,True,True,,
development,hourly_seed_10026,57d83b55592ac20325a9f5c620bd9a9b82a1730dacf1b1f42c6483abdaaa5ba6,10026,4,2,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,776.129595688,233.98364379,233.98364379,0,0,1,True,True,,
development,hourly_seed_10026,57d83b55592ac20325a9f5c620bd9a9b82a1730dacf1b1f42c6483abdaaa5ba6,10026,4,2,2,69,44.0003270536,42.9412551071,42.9412551071,0.975930361944,0.95902795041,899.328867199,267.116247546,48.4545920693,218.661655477,0,1,True,True,,
development,hourly_seed_10026,57d83b55592ac20325a9f5c620bd9a9b82a1730dacf1b1f42c6483abdaaa5ba6,10026,4,2,3,75,44.0003270536,43.4619685217,43.4619685217,0.987764669767,0.951058679068,1539.22965568,463.757774184,80.3851923704,383.372581813,0,1,True,True,,
development,hourly_seed_10026,57d83b55592ac20325a9f5c620bd9a9b82a1730dacf1b1f42c6483abdaaa5ba6,10026,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2504.24290646,755.702472446,142.946915068,612.755557378,0,1,True,True,,
development,hourly_seed_10027,fd240ed8cea9b08153ed6a69c61ff2d4cc9cbf6d796f2204a8424245b4e5e0eb,10027,4,2,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,383.387813576,116.004762797,116.004762797,0,0,1,True,True,,
development,hourly_seed_10027,fd240ed8cea9b08153ed6a69c61ff2d4cc9cbf6d796f2204a8424245b4e5e0eb,10027,4,2,2,69,44.0003270536,42.75086489,42.75086489,0.97160334372,0.931676351694,868.84822084,265.053812613,71.2990247384,193.754787875,0,1,False,False,"delivery,interval_delivery","delivery,interval_delivery"
development,hourly_seed_10027,fd240ed8cea9b08153ed6a69c61ff2d4cc9cbf6d796f2204a8424245b4e5e0eb,10027,4,2,3,75,44.0003270536,43.5906745392,43.5928471438,0.990689784784,0.965313391319,1351.30965901,413.239137162,52.3696549864,360.869482176,0,0.999950161443,True,True,,
development,hourly_seed_10027,fd240ed8cea9b08153ed6a69c61ff2d4cc9cbf6d796f2204a8424245b4e5e0eb,10027,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2391.77273106,728.05330369,131.992885697,596.060417993,0,1,True,True,,
development,hourly_seed_10028,896a342f95bec8f59c62f1ff841ab0f2cc561addd694ca5ed340d2cdb9678991,10028,4,2,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,515.610512778,156.868104334,156.868104334,0,0,1,True,True,,
development,hourly_seed_10028,896a342f95bec8f59c62f1ff841ab0f2cc561addd694ca5ed340d2cdb9678991,10028,4,2,2,69,44.0003270536,43.2743347915,43.2743347915,0.983500298504,0.949999998446,954.842559631,285.194950908,61.2600773727,223.934873536,0,1,False,False,"delivery,interval_delivery","delivery,interval_delivery"
development,hourly_seed_10028,896a342f95bec8f59c62f1ff841ab0f2cc561addd694ca5ed340d2cdb9678991,10028,4,2,3,75,44.0003270536,44.0003270536,43.9425575525,1,1,1613.00307681,486.835915867,92.6159596874,394.219956179,0.00525173379256,1.00131465951,True,True,,
development,hourly_seed_10028,896a342f95bec8f59c62f1ff841ab0f2cc561addd694ca5ed340d2cdb9678991,10028,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2500.58546032,754.051030569,136.903778377,617.147252192,0,1,True,True,,
development,hourly_seed_10029,6e4a8403cb5b1f719c24971b12ca1d4ca320eafdde4d54030528613d8a253de2,10029,4,2,1,63,44.0003270536,43.9238031692,43.9238031692,0.998260833736,0.993043334943,327.259912486,101.252460269,101.252460269,0,0,1,True,True,,
development,hourly_seed_10029,6e4a8403cb5b1f719c24971b12ca1d4ca320eafdde4d54030528613d8a253de2,10029,4,2,2,69,44.0003270536,43.306666505,43.306666505,0.984235104712,0.969690397569,791.815411638,238.225641542,61.6008983493,176.624743193,-0.212653610402,1,False,True,window_relief,
development,hourly_seed_10029,6e4a8403cb5b1f719c24971b12ca1d4ca320eafdde4d54030528613d8a253de2,10029,4,2,3,75,44.0003270536,44.0003270536,44.0003270536,1,1,1511.31906002,460.46598569,117.886113879,342.579871811,-0.242963212833,1,False,True,window_relief,
development,hourly_seed_10029,6e4a8403cb5b1f719c24971b12ca1d4ca320eafdde4d54030528613d8a253de2,10029,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2412.76905967,733.28770139,180.446541336,552.841160055,-0.242963212833,1,False,True,window_relief,
development,hourly_seed_10030,122fdd752a39b1093c06fdced0bc899501950acfa0a1410addeb262da1aa8e6c,10030,4,2,1,63,44.0003270536,43.8652312617,43.8652312617,0.996929663914,0.987718655656,342.275038471,105.816160167,105.816160167,0,0,1,True,True,,
development,hourly_seed_10030,122fdd752a39b1093c06fdced0bc899501950acfa0a1410addeb262da1aa8e6c,10030,4,2,2,69,44.0003270536,42.6118457951,42.6118457951,0.96844384232,0.949999999169,826.206668684,248.206975778,57.0893988178,191.11757696,0,1,True,True,,
development,hourly_seed_10030,122fdd752a39b1093c06fdced0bc899501950acfa0a1410addeb262da1aa8e6c,10030,4,2,3,75,44.0003270536,43.9257558147,43.9257558147,0.998305211713,0.993220846852,1376.536872,416.173234746,65.2046488427,350.968585903,0,1,True,True,,
development,hourly_seed_10030,122fdd752a39b1093c06fdced0bc899501950acfa0a1410addeb262da1aa8e6c,10030,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2293.64201181,696.042390752,117.971570463,578.070820289,0,1,True,True,,
development,hourly_seed_10031,513fe29ef56b0cf8ca53d92673feafe34aae4c2d5bf166dbfb3902d3e54415d1,10031,4,2,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,781.917308218,236.368957107,236.368957107,0,0,1,True,True,,
development,hourly_seed_10031,513fe29ef56b0cf8ca53d92673feafe34aae4c2d5bf166dbfb3902d3e54415d1,10031,4,2,2,69,44.0003270536,43.3981862519,43.3981862519,0.9863150835,0.969389115111,925.715633949,276.106225652,71.7351490094,204.371076642,0,1,True,True,,
development,hourly_seed_10031,513fe29ef56b0cf8ca53d92673feafe34aae4c2d5bf166dbfb3902d3e54415d1,10031,4,2,3,75,44.0003270536,44.0003270536,44.0003270536,1,1,1505.89323067,452.359435522,75.5094942641,376.849941258,0,1,True,True,,
development,hourly_seed_10031,513fe29ef56b0cf8ca53d92673feafe34aae4c2d5bf166dbfb3902d3e54415d1,10031,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2321.73507469,696.673566622,115.242668576,581.430898045,0,1,True,True,,
development,hourly_seed_10032,02a3453cb0b82cf54b130d047d4a69e517ccca44c3eef9a0683b11320d3928fc,10032,4,2,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,365.736507602,112.326926909,112.326926909,0,0,1,True,True,,
development,hourly_seed_10032,02a3453cb0b82cf54b130d047d4a69e517ccca44c3eef9a0683b11320d3928fc,10032,4,2,2,69,44.0003270536,43.4174701541,43.4174701541,0.986753350747,0.954229174414,811.269453863,245.184589906,68.6506169303,176.533972975,0,1,True,True,,
development,hourly_seed_10032,02a3453cb0b82cf54b130d047d4a69e517ccca44c3eef9a0683b11320d3928fc,10032,4,2,3,75,44.0003270536,44.0003270536,44.0003270536,1,1,1405.08156353,424.234679625,81.3375118427,342.897167782,0,1,True,True,,
development,hourly_seed_10032,02a3453cb0b82cf54b130d047d4a69e517ccca44c3eef9a0683b11320d3928fc,10032,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2177.49018014,658.438394831,106.107739272,552.330655559,0,1,True,True,,
development,hourly_seed_10033,6254ab31af166beae1d7ff60b02f8d6ded18bafb42bc8e22bce30103c4018390,10033,4,2,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,642.403335141,192.257965847,192.257965847,0,0,1,True,True,,
development,hourly_seed_10033,6254ab31af166beae1d7ff60b02f8d6ded18bafb42bc8e22bce30103c4018390,10033,4,2,2,69,44.0003270536,42.4341501581,42.4341501581,0.964405335133,0.949999997794,785.14719768,233.754906163,52.7819878253,180.972918338,0,1,False,False,"delivery,interval_delivery","delivery,interval_delivery"
development,hourly_seed_10033,6254ab31af166beae1d7ff60b02f8d6ded18bafb42bc8e22bce30103c4018390,10033,4,2,3,75,44.0003270536,44.0003270536,44.0003270536,1,1,1464.50190067,440.309876735,97.8647719498,342.445104785,0,1,True,True,,
development,hourly_seed_10033,6254ab31af166beae1d7ff60b02f8d6ded18bafb42bc8e22bce30103c4018390,10033,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2118.37850547,635.667679086,86.7187555982,548.948923488,0,1,True,True,,
development,hourly_seed_10034,b91245f1c2087e07538ecc6f208f89180d2a29a98452517973b25a7e95bfb88b,10034,4,2,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,400.75140351,122.642112457,122.642112457,0,0,1,True,True,,
development,hourly_seed_10034,b91245f1c2087e07538ecc6f208f89180d2a29a98452517973b25a7e95bfb88b,10034,4,2,2,69,44.0003270536,43.2036681709,43.2036681709,0.981894250882,0.960192800071,909.476104325,277.871606969,50.7010213476,227.170585621,0,1,True,True,,
development,hourly_seed_10034,b91245f1c2087e07538ecc6f208f89180d2a29a98452517973b25a7e95bfb88b,10034,4,2,3,75,44.0003270536,43.9664142422,44.0003270536,0.999229260015,0.996917040061,1564.19723197,477.542957413,85.4879605862,392.054996827,-0.00308295993854,0.999229260015,True,True,,
development,hourly_seed_10034,b91245f1c2087e07538ecc6f208f89180d2a29a98452517973b25a7e95bfb88b,10034,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2521.86375547,767.464498887,143.203663341,624.260835546,0,1,True,True,,
development,hourly_seed_10035,5f1ba15b92d9d2a436a32ca35d1185fa8fd5b44c9913bd4de9cf516247febc4e,10035,4,2,1,63,44.0003270536,43.2632339688,43.2632339688,0.983248008954,0.949999997979,378.321205687,116.205248561,116.205248561,0,0,1,False,False,"delivery,interval_delivery","delivery,interval_delivery"
development,hourly_seed_10035,5f1ba15b92d9d2a436a32ca35d1185fa8fd5b44c9913bd4de9cf516247febc4e,10035,4,2,2,69,44.0003270536,43.5025480988,43.5025480988,0.988686926026,0.966612938841,758.792939449,229.310065379,62.187433746,167.122631633,0,1,True,True,,
development,hourly_seed_10035,5f1ba15b92d9d2a436a32ca35d1185fa8fd5b44c9913bd4de9cf516247febc4e,10035,4,2,3,75,44.0003270536,44.0003270536,44.0003270536,1,1,1346.6689494,407.489568526,75.4367317343,332.052836792,0,1,True,True,,
development,hourly_seed_10035,5f1ba15b92d9d2a436a32ca35d1185fa8fd5b44c9913bd4de9cf516247febc4e,10035,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2076.86770118,628.660284911,88.7669756345,539.893309276,0,1,True,True,,
development,hourly_seed_10036,a8a6cd4168197f3b5ef3dd10b15c7d486a22c2070ff77c1b594d8e8708a13717,10036,4,2,1,63,44.0003270536,43.9567962104,43.9567962104,0.999010670008,0.996042680031,545.956595289,164.808021854,164.808021854,0,0,1,True,True,,
development,hourly_seed_10036,a8a6cd4168197f3b5ef3dd10b15c7d486a22c2070ff77c1b594d8e8708a13717,10036,4,2,2,69,44.0003270536,43.8193843453,43.8193843453,0.995887696288,0.983550785152,828.963716724,247.459198965,68.2284451014,179.230753863,0,1,True,True,,
development,hourly_seed_10036,a8a6cd4168197f3b5ef3dd10b15c7d486a22c2070ff77c1b594d8e8708a13717,10036,4,2,3,75,44.0003270536,44.0003270536,44.0003270536,1,1,1400.21558001,421.31610624,76.8263883803,344.48971786,0,1,True,True,,
development,hourly_seed_10036,a8a6cd4168197f3b5ef3dd10b15c7d486a22c2070ff77c1b594d8e8708a13717,10036,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2243.46956471,675.936951858,123.75060245,552.186349408,0,1,True,True,,
development,hourly_seed_10037,67009a97bac0285f62f8e4fed8c5c352373061fe89f80cb7c35e1aa35c3ab294,10037,4,2,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,401.435847301,123.161147304,123.161147304,0,0,1,True,True,,
development,hourly_seed_10037,67009a97bac0285f62f8e4fed8c5c352373061fe89f80cb7c35e1aa35c3ab294,10037,4,2,2,69,44.0003270536,43.1845488463,43.1597305177,0.981459724008,0.969799304119,917.973130476,281.418583017,55.7169633019,225.701619715,0,1.00057503437,True,True,,
development,hourly_seed_10037,67009a97bac0285f62f8e4fed8c5c352373061fe89f80cb7c35e1aa35c3ab294,10037,4,2,3,75,44.0003270536,44.0003270536,44.0003270536,1,1,1790.8784606,550.394800705,111.920476338,438.474324367,0,1,True,True,,
development,hourly_seed_10037,67009a97bac0285f62f8e4fed8c5c352373061fe89f80cb7c35e1aa35c3ab294,10037,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2575.85360849,785.502709949,123.572415078,661.930294871,0,1,True,True,,
development,hourly_seed_10038,6d0c12fd616c4a1d92c1cb947a1a015ddcf74443d35c17216ca7a8d7744d1172,10038,4,2,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,540.038435809,164.933546038,164.933546038,0,0,1,True,True,,
development,hourly_seed_10038,6d0c12fd616c4a1d92c1cb947a1a015ddcf74443d35c17216ca7a8d7744d1172,10038,4,2,2,69,44.0003270536,43.2076099374,43.2076099374,0.981983835818,0.949999996013,858.901129869,256.308817768,69.0390408335,187.269776934,0,1,False,False,"delivery,interval_delivery","delivery,interval_delivery"
development,hourly_seed_10038,6d0c12fd616c4a1d92c1cb947a1a015ddcf74443d35c17216ca7a8d7744d1172,10038,4,2,3,75,44.0003270536,43.9395206265,43.9395206265,0.998618046019,0.994472184076,1429.70560848,430.661528649,72.520415254,358.141113395,0,1,True,True,,
development,hourly_seed_10038,6d0c12fd616c4a1d92c1cb947a1a015ddcf74443d35c17216ca7a8d7744d1172,10038,4,2,4,81,44.0003270536,43.9163229402,44.0003270536,0.998090829796,0.992363319183,2117.79517072,640.488709281,79.6088684195,560.879840861,-0.00763668081695,0.998090829796,True,True,,
development,hourly_seed_10039,88634a298339b13de5918916f7605e0dc1cb8cc47b8407998ac564e5e6e4d72b,10039,4,2,1,63,44.0003270536,43.9926518064,43.9926518064,0.999825563861,0.999302255443,467.338256556,143.313194858,143.313194858,0,0,1,True,True,,
development,hourly_seed_10039,88634a298339b13de5918916f7605e0dc1cb8cc47b8407998ac564e5e6e4d72b,10039,4,2,2,69,44.0003270536,43.4087238134,43.4087238134,0.986554571754,0.975050894902,769.710386382,229.544361815,59.0514546088,170.492907206,0,1,True,True,,
development,hourly_seed_10039,88634a298339b13de5918916f7605e0dc1cb8cc47b8407998ac564e5e6e4d72b,10039,4,2,3,75,44.0003270536,44.0003270536,44.0003270536,1,1,1406.04844287,421.573834898,88.6725646109,332.901270287,0,1,True,True,,
development,hourly_seed_10039,88634a298339b13de5918916f7605e0dc1cb8cc47b8407998ac564e5e6e4d72b,10039,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2343.45411238,706.347048113,164.348336178,541.998711935,0,1,True,True,,
development,hourly_seed_10040,95cb9a21686d0b7a89862c3608e898fbd18c883e2653f283d4217c6a06f31e49,10040,4,2,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,467.281757109,143.168411888,143.168411888,0,0,1,True,True,,
development,hourly_seed_10040,95cb9a21686d0b7a89862c3608e898fbd18c883e2653f283d4217c6a06f31e49,10040,4,2,2,69,44.0003270536,43.1434899916,43.1434899916,0.980526575157,0.95950152971,762.085759837,227.039257548,54.0806027819,172.958654766,0,1,True,True,,
development,hourly_seed_10040,95cb9a21686d0b7a89862c3608e898fbd18c883e2653f283d4217c6a06f31e49,10040,4,2,3,75,44.0003270536,43.6781796209,43.6781796209,0.992678521858,0.970714087434,1299.95464159,392.837395013,53.7530111703,339.084383842,0,1,True,True,,
development,hourly_seed_10040,95cb9a21686d0b7a89862c3608e898fbd18c883e2653f283d4217c6a06f31e49,10040,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2162.14090914,654.375496969,108.819235307,545.556261662,0,1,True,True,,
development,hourly_seed_10041,3183944bc115c62b818d6bbedf730cb76f187f8ce15c18a04755429ccf343c85,10041,4,2,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,336.317963601,102.425815785,102.425815785,0,0,1,True,True,,
development,hourly_seed_10041,3183944bc115c62b818d6bbedf730cb76f187f8ce15c18a04755429ccf343c85,10041,4,2,2,69,44.0003270536,44.0003270536,44.0003270536,1,1,876.829589822,266.372230152,94.7896531956,171.582576957,0,1,True,True,,
development,hourly_seed_10041,3183944bc115c62b818d6bbedf730cb76f187f8ce15c18a04755429ccf343c85,10041,4,2,3,75,44.0003270536,44.0003270536,44.0003270536,1,1,1385.03236396,422.020326006,77.6074387443,344.412887261,0,1,True,True,,
development,hourly_seed_10041,3183944bc115c62b818d6bbedf730cb76f187f8ce15c18a04755429ccf343c85,10041,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2282.62350236,694.351906631,113.467256543,580.884650088,0,1,True,True,,
development,hourly_seed_10042,279c95736ef9ef4f62f9a488a4a61912b53c648c0d15a897e3a319e635d16afa,10042,4,2,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,228.464907492,70.95025621,70.95025621,0,0,1,True,True,,
development,hourly_seed_10042,279c95736ef9ef4f62f9a488a4a61912b53c648c0d15a897e3a319e635d16afa,10042,4,2,2,69,44.0003270536,42.5852331321,42.5852331321,0.967839013565,0.954431080019,842.08576031,262.033378498,63.7609345826,198.272443915,0,1,True,True,,
development,hourly_seed_10042,279c95736ef9ef4f62f9a488a4a61912b53c648c0d15a897e3a319e635d16afa,10042,4,2,3,75,44.0003270536,44.0003270536,44.0003270536,1,1,1528.84032177,469.297340775,110.657849493,358.639491282,0,1,True,True,,
development,hourly_seed_10042,279c95736ef9ef4f62f9a488a4a61912b53c648c0d15a897e3a319e635d16afa,10042,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2258.92259014,691.277012117,121.799912844,569.477099273,0,1,True,True,,
development,hourly_seed_10043,422a4aff08fad4f6c3b2d015f01eeda313943e5c94ca2eb4b2a15a2c15f8630f,10043,4,2,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,343.347662305,106.627336568,106.627336568,0,0,1,True,True,,
development,hourly_seed_10043,422a4aff08fad4f6c3b2d015f01eeda313943e5c94ca2eb4b2a15a2c15f8630f,10043,4,2,2,69,44.0003270536,43.5122810697,43.5122810697,0.988908128266,0.972151777173,764.886991242,230.077920729,56.6177053524,173.460215377,0,1,True,True,,
development,hourly_seed_10043,422a4aff08fad4f6c3b2d015f01eeda313943e5c94ca2eb4b2a15a2c15f8630f,10043,4,2,3,75,44.0003270536,44.0003270536,44.0003270536,1,1,1389.68860455,422.21085388,78.342316149,343.868537731,0,1,True,True,,
development,hourly_seed_10043,422a4aff08fad4f6c3b2d015f01eeda313943e5c94ca2eb4b2a15a2c15f8630f,10043,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2285.82288327,690.747425695,124.354428929,566.392996766,0,1,True,True,,
development,hourly_seed_10044,9849d4eda491c5f55be987a7e938a91600e5f7c357938f3ce25c6f25e73e2916,10044,4,2,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,423.724997573,129.479954633,129.479954633,0,0,1,True,True,,
development,hourly_seed_10044,9849d4eda491c5f55be987a7e938a91600e5f7c357938f3ce25c6f25e73e2916,10044,4,2,2,69,44.0003270536,42.9823654297,42.9823654297,0.976864680514,0.965925882205,762.363573026,227.157240296,54.7681749039,172.389065392,0,1,True,True,,
development,hourly_seed_10044,9849d4eda491c5f55be987a7e938a91600e5f7c357938f3ce25c6f25e73e2916,10044,4,2,3,75,44.0003270536,44.0003270536,44.0003270536,1,1,1351.32971006,407.694914286,72.8673997604,334.827514525,0,1,True,True,,
development,hourly_seed_10044,9849d4eda491c5f55be987a7e938a91600e5f7c357938f3ce25c6f25e73e2916,10044,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2477.89997741,753.399260177,206.25323692,547.146023257,0,1,True,True,,
development,hourly_seed_10045,ca24cd5cb8a4f9e3241a9e4effaec963646bc6b5197757d2ab3fdef8f6af8f8c,10045,4,2,1,63,44.0003270536,43.9027317416,43.9027317416,0.997781941215,0.99112776486,414.131568673,127.054968627,127.054968627,0,0,1,True,True,,
development,hourly_seed_10045,ca24cd5cb8a4f9e3241a9e4effaec963646bc6b5197757d2ab3fdef8f6af8f8c,10045,4,2,2,69,44.0003270536,43.6464568712,43.6464568712,0.991957555635,0.979227393435,785.85417046,234.337593159,59.8880318039,174.449561355,0,1,True,True,,
development,hourly_seed_10045,ca24cd5cb8a4f9e3241a9e4effaec963646bc6b5197757d2ab3fdef8f6af8f8c,10045,4,2,3,75,44.0003270536,43.838283702,43.838283702,0.996317223928,0.98526889571,1358.73767389,406.893846282,66.4103965347,340.483449748,0,1,True,True,,
development,hourly_seed_10045,ca24cd5cb8a4f9e3241a9e4effaec963646bc6b5197757d2ab3fdef8f6af8f8c,10045,4,2,4,81,44.0003270536,44.0003270536,44.0003270536,1,1,2445.73165622,738.477606128,161.578282907,576.899323221,0,1,True,True,,
development,hourly_seed_10046,2fde5f50fc1b3979d719d57f492d5247ec0be4dc2e8963e14c722f64a0cb7583,10046,4,2,1,63,44.0003270536,43.8821620605,43.8821620605,0.997314451937,0.989257807747,348.996736938,108.381668651,108.381668651,0,0,1,True,True,,
