community_profile_case,profile_id,climate_zone,generation_seed,scenario_id,scenario_hash,duration_h,perfect_information_capacity_kw,perfect_information_status,paired_capacity_delta_kw,paired_capacity_ratio
climate_3c,eulp_mixed_3c,3C,10023,hourly_seed_10023,f46925908462c13f3e73560d12325633cd3a7b08d4a445dc0cda52bcec151f24,8,56.5490468572,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10024,hourly_seed_10024,2b1b6fae6f7206d1edb2ea49ce93daf6dfd869547da9751ba57d73be6e40e58c,1,57.0850093024,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10024,hourly_seed_10024,2b1b6fae6f7206d1edb2ea49ce93daf6dfd869547da9751ba57d73be6e40e58c,2,57.0850093024,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10024,hourly_seed_10024,2b1b6fae6f7206d1edb2ea49ce93daf6dfd869547da9751ba57d73be6e40e58c,3,52.9113685123,optimal,-6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10024,hourly_seed_10024,2b1b6fae6f7206d1edb2ea49ce93daf6dfd869547da9751ba57d73be6e40e58c,4,52.9113685123,optimal,-6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10024,hourly_seed_10024,2b1b6fae6f7206d1edb2ea49ce93daf6dfd869547da9751ba57d73be6e40e58c,6,52.9113685123,optimal,-6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10024,hourly_seed_10024,2b1b6fae6f7206d1edb2ea49ce93daf6dfd869547da9751ba57d73be6e40e58c,8,52.9113685123,optimal,-6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10025,hourly_seed_10025,e68e9f52972b5179220c7698f0c666edf11966c9062433300ecd21f52257c215,1,112.195879838,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10025,hourly_seed_10025,e68e9f52972b5179220c7698f0c666edf11966c9062433300ecd21f52257c215,2,111.3801443,optimal,1.13686837722e-13,1
climate_3c,eulp_mixed_3c,3C,10025,hourly_seed_10025,e68e9f52972b5179220c7698f0c666edf11966c9062433300ecd21f52257c215,3,66.2129859901,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10025,hourly_seed_10025,e68e9f52972b5179220c7698f0c666edf11966c9062433300ecd21f52257c215,4,62.9276188489,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10025,hourly_seed_10025,e68e9f52972b5179220c7698f0c666edf11966c9062433300ecd21f52257c215,6,45.4890215618,optimal,-6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10025,hourly_seed_10025,e68e9f52972b5179220c7698f0c666edf11966c9062433300ecd21f52257c215,8,45.4890215618,optimal,-6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10026,hourly_seed_10026,0d075e19c0154409e3adb21507dbfe989c704079a74373d7843d5cf16b8ed217,1,82.3614969944,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10026,hourly_seed_10026,0d075e19c0154409e3adb21507dbfe989c704079a74373d7843d5cf16b8ed217,2,60.9042524418,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10026,hourly_seed_10026,0d075e19c0154409e3adb21507dbfe989c704079a74373d7843d5cf16b8ed217,3,60.9042524418,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10026,hourly_seed_10026,0d075e19c0154409e3adb21507dbfe989c704079a74373d7843d5cf16b8ed217,4,58.0710289053,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10026,hourly_seed_10026,0d075e19c0154409e3adb21507dbfe989c704079a74373d7843d5cf16b8ed217,6,58.0710289053,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10026,hourly_seed_10026,0d075e19c0154409e3adb21507dbfe989c704079a74373d7843d5cf16b8ed217,8,58.0710289053,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10027,hourly_seed_10027,5014c36c21a2b45d6c73180bb3b567bf808910a987b4b9d53cfaab9ec74a7143,1,84.3763504777,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10027,hourly_seed_10027,5014c36c21a2b45d6c73180bb3b567bf808910a987b4b9d53cfaab9ec74a7143,2,68.7407554183,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10027,hourly_seed_10027,5014c36c21a2b45d6c73180bb3b567bf808910a987b4b9d53cfaab9ec74a7143,3,68.7407554183,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10027,hourly_seed_10027,5014c36c21a2b45d6c73180bb3b567bf808910a987b4b9d53cfaab9ec74a7143,4,49.5193276421,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10027,hourly_seed_10027,5014c36c21a2b45d6c73180bb3b567bf808910a987b4b9d53cfaab9ec74a7143,6,49.5193276421,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10027,hourly_seed_10027,5014c36c21a2b45d6c73180bb3b567bf808910a987b4b9d53cfaab9ec74a7143,8,43.1516010853,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10028,hourly_seed_10028,d24c94421a7f1e1060a48d048ddd5cf72ee19d5c3afdf4d4de502c2a0bddcc5a,1,57.0246044745,optimal,6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10028,hourly_seed_10028,d24c94421a7f1e1060a48d048ddd5cf72ee19d5c3afdf4d4de502c2a0bddcc5a,2,57.0246044745,optimal,6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10028,hourly_seed_10028,d24c94421a7f1e1060a48d048ddd5cf72ee19d5c3afdf4d4de502c2a0bddcc5a,3,57.0246044745,optimal,6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10028,hourly_seed_10028,d24c94421a7f1e1060a48d048ddd5cf72ee19d5c3afdf4d4de502c2a0bddcc5a,4,57.0246044745,optimal,6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10028,hourly_seed_10028,d24c94421a7f1e1060a48d048ddd5cf72ee19d5c3afdf4d4de502c2a0bddcc5a,6,57.0246044745,optimal,6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10028,hourly_seed_10028,d24c94421a7f1e1060a48d048ddd5cf72ee19d5c3afdf4d4de502c2a0bddcc5a,8,57.0246044745,optimal,6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10029,hourly_seed_10029,71fe405520d59f96196ae68eaf31d9ca469ede372b5b0f20b5e3560cb5335dc6,1,111.480945204,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10029,hourly_seed_10029,71fe405520d59f96196ae68eaf31d9ca469ede372b5b0f20b5e3560cb5335dc6,2,102.401299523,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10029,hourly_seed_10029,71fe405520d59f96196ae68eaf31d9ca469ede372b5b0f20b5e3560cb5335dc6,3,102.401299523,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10029,hourly_seed_10029,71fe405520d59f96196ae68eaf31d9ca469ede372b5b0f20b5e3560cb5335dc6,4,84.3395276293,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10029,hourly_seed_10029,71fe405520d59f96196ae68eaf31d9ca469ede372b5b0f20b5e3560cb5335dc6,6,61.0591758853,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10029,hourly_seed_10029,71fe405520d59f96196ae68eaf31d9ca469ede372b5b0f20b5e3560cb5335dc6,8,61.0591758853,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10030,hourly_seed_10030,cfbb5099563ee594d991ef228e6b377cf55438690633f3c9fe15fd7fa5c45179,1,111.069011546,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10030,hourly_seed_10030,cfbb5099563ee594d991ef228e6b377cf55438690633f3c9fe15fd7fa5c45179,2,98.7806911758,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10030,hourly_seed_10030,cfbb5099563ee594d991ef228e6b377cf55438690633f3c9fe15fd7fa5c45179,3,98.7806911758,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10030,hourly_seed_10030,cfbb5099563ee594d991ef228e6b377cf55438690633f3c9fe15fd7fa5c45179,4,98.7806911758,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10030,hourly_seed_10030,cfbb5099563ee594d991ef228e6b377cf55438690633f3c9fe15fd7fa5c45179,6,40.2902211553,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10030,hourly_seed_10030,cfbb5099563ee594d991ef228e6b377cf55438690633f3c9fe15fd7fa5c45179,8,40.2902211553,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10031,hourly_seed_10031,e66ce31aa4ecef0c460d796ae305ac66c1a37931e92f73f4c34f9584e2add877,1,112.328754437,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10031,hourly_seed_10031,e66ce31aa4ecef0c460d796ae305ac66c1a37931e92f73f4c34f9584e2add877,2,111.032224867,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10031,hourly_seed_10031,e66ce31aa4ecef0c460d796ae305ac66c1a37931e92f73f4c34f9584e2add877,3,97.372689167,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10031,hourly_seed_10031,e66ce31aa4ecef0c460d796ae305ac66c1a37931e92f73f4c34f9584e2add877,4,75.5106019368,optimal,-7.1054273576e-14,1
climate_3c,eulp_mixed_3c,3C,10031,hourly_seed_10031,e66ce31aa4ecef0c460d796ae305ac66c1a37931e92f73f4c34f9584e2add877,6,62.5986654245,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10031,hourly_seed_10031,e66ce31aa4ecef0c460d796ae305ac66c1a37931e92f73f4c34f9584e2add877,8,58.4450656904,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10032,hourly_seed_10032,91a41d9142219841ff293b4de94f42c3a719bfedcdb300646b5eb135455b204a,1,114.367033196,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10032,hourly_seed_10032,91a41d9142219841ff293b4de94f42c3a719bfedcdb300646b5eb135455b204a,2,112.641264833,optimal,-1.13686837722e-13,1
climate_3c,eulp_mixed_3c,3C,10032,hourly_seed_10032,91a41d9142219841ff293b4de94f42c3a719bfedcdb300646b5eb135455b204a,3,91.5174389871,optimal,1.27897692437e-13,1
climate_3c,eulp_mixed_3c,3C,10032,hourly_seed_10032,91a41d9142219841ff293b4de94f42c3a719bfedcdb300646b5eb135455b204a,4,61.4634049101,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10032,hourly_seed_10032,91a41d9142219841ff293b4de94f42c3a719bfedcdb300646b5eb135455b204a,6,61.4634049101,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10032,hourly_seed_10032,91a41d9142219841ff293b4de94f42c3a719bfedcdb300646b5eb135455b204a,8,48.9213151948,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10033,hourly_seed_10033,c342980a9139495433cb106a4b73a8e2d5601245974dfe2fbdd13fb9882a3c54,1,55.0658228873,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10033,hourly_seed_10033,c342980a9139495433cb106a4b73a8e2d5601245974dfe2fbdd13fb9882a3c54,2,55.0658228873,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10033,hourly_seed_10033,c342980a9139495433cb106a4b73a8e2d5601245974dfe2fbdd13fb9882a3c54,3,55.0658228873,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10033,hourly_seed_10033,c342980a9139495433cb106a4b73a8e2d5601245974dfe2fbdd13fb9882a3c54,4,55.0658228873,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10033,hourly_seed_10033,c342980a9139495433cb106a4b73a8e2d5601245974dfe2fbdd13fb9882a3c54,6,55.0658228873,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10033,hourly_seed_10033,c342980a9139495433cb106a4b73a8e2d5601245974dfe2fbdd13fb9882a3c54,8,55.0658228873,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10034,hourly_seed_10034,a8fa47c026a00b711f78112000992063eeca1e0e7826dbf86514cc9edbf87d51,1,101.830990946,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10034,hourly_seed_10034,a8fa47c026a00b711f78112000992063eeca1e0e7826dbf86514cc9edbf87d51,2,94.8841525358,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10034,hourly_seed_10034,a8fa47c026a00b711f78112000992063eeca1e0e7826dbf86514cc9edbf87d51,3,78.8598703461,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10034,hourly_seed_10034,a8fa47c026a00b711f78112000992063eeca1e0e7826dbf86514cc9edbf87d51,4,68.0029374138,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10034,hourly_seed_10034,a8fa47c026a00b711f78112000992063eeca1e0e7826dbf86514cc9edbf87d51,6,53.369439977,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10034,hourly_seed_10034,a8fa47c026a00b711f78112000992063eeca1e0e7826dbf86514cc9edbf87d51,8,53.369439977,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10035,hourly_seed_10035,067a2a5210fe0af7d32485f72f1e4ae8c701f02e56f7dd3e56cf117cdc0d93bd,1,53.4901623195,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10035,hourly_seed_10035,067a2a5210fe0af7d32485f72f1e4ae8c701f02e56f7dd3e56cf117cdc0d93bd,2,53.4901623195,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10035,hourly_seed_10035,067a2a5210fe0af7d32485f72f1e4ae8c701f02e56f7dd3e56cf117cdc0d93bd,3,53.4901623195,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10035,hourly_seed_10035,067a2a5210fe0af7d32485f72f1e4ae8c701f02e56f7dd3e56cf117cdc0d93bd,4,53.4901623195,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10035,hourly_seed_10035,067a2a5210fe0af7d32485f72f1e4ae8c701f02e56f7dd3e56cf117cdc0d93bd,6,53.4901623195,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10035,hourly_seed_10035,067a2a5210fe0af7d32485f72f1e4ae8c701f02e56f7dd3e56cf117cdc0d93bd,8,48.7107991511,optimal,6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10036,hourly_seed_10036,6c047e8ea8b881caff995d69a1ee7763ff0e533ae56642073a5a7adf9aeac777,1,82.5836359044,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10036,hourly_seed_10036,6c047e8ea8b881caff995d69a1ee7763ff0e533ae56642073a5a7adf9aeac777,2,71.8193402969,optimal,7.1054273576e-14,1
climate_3c,eulp_mixed_3c,3C,10036,hourly_seed_10036,6c047e8ea8b881caff995d69a1ee7763ff0e533ae56642073a5a7adf9aeac777,3,69.0548172406,optimal,1.27897692437e-13,1
climate_3c,eulp_mixed_3c,3C,10036,hourly_seed_10036,6c047e8ea8b881caff995d69a1ee7763ff0e533ae56642073a5a7adf9aeac777,4,59.179670212,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10036,hourly_seed_10036,6c047e8ea8b881caff995d69a1ee7763ff0e533ae56642073a5a7adf9aeac777,6,59.179670212,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10036,hourly_seed_10036,6c047e8ea8b881caff995d69a1ee7763ff0e533ae56642073a5a7adf9aeac777,8,59.179670212,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10037,hourly_seed_10037,a2ca74fe13b3284ab053469f5f13a37fd8bd4822dc419333e0400a7862de55f7,1,112.157887497,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10037,hourly_seed_10037,a2ca74fe13b3284ab053469f5f13a37fd8bd4822dc419333e0400a7862de55f7,2,110.604857247,optimal,-7.1054273576e-14,1
climate_3c,eulp_mixed_3c,3C,10037,hourly_seed_10037,a2ca74fe13b3284ab053469f5f13a37fd8bd4822dc419333e0400a7862de55f7,3,86.6034753756,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10037,hourly_seed_10037,a2ca74fe13b3284ab053469f5f13a37fd8bd4822dc419333e0400a7862de55f7,4,86.6034753756,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10037,hourly_seed_10037,a2ca74fe13b3284ab053469f5f13a37fd8bd4822dc419333e0400a7862de55f7,6,60.5212968671,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10037,hourly_seed_10037,a2ca74fe13b3284ab053469f5f13a37fd8bd4822dc419333e0400a7862de55f7,8,53.8342242726,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10038,hourly_seed_10038,bebdb000654af02b446e340f653feafbd4ea927085d6d4437438b514e1459b5a,1,69.1884617566,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10038,hourly_seed_10038,bebdb000654af02b446e340f653feafbd4ea927085d6d4437438b514e1459b5a,2,69.1884617566,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10038,hourly_seed_10038,bebdb000654af02b446e340f653feafbd4ea927085d6d4437438b514e1459b5a,3,54.9173325109,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10038,hourly_seed_10038,bebdb000654af02b446e340f653feafbd4ea927085d6d4437438b514e1459b5a,4,54.9173325109,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10038,hourly_seed_10038,bebdb000654af02b446e340f653feafbd4ea927085d6d4437438b514e1459b5a,6,54.9173325109,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10038,hourly_seed_10038,bebdb000654af02b446e340f653feafbd4ea927085d6d4437438b514e1459b5a,8,54.9173325109,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10039,hourly_seed_10039,da7fdb2f177ccc34555b041df3cd91e7c1b398645b48ea864db32bf4b84e17c0,1,67.0604107076,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10039,hourly_seed_10039,da7fdb2f177ccc34555b041df3cd91e7c1b398645b48ea864db32bf4b84e17c0,2,67.0604107076,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10039,hourly_seed_10039,da7fdb2f177ccc34555b041df3cd91e7c1b398645b48ea864db32bf4b84e17c0,3,66.6099516959,optimal,-1.13686837722e-13,1
climate_3c,eulp_mixed_3c,3C,10039,hourly_seed_10039,da7fdb2f177ccc34555b041df3cd91e7c1b398645b48ea864db32bf4b84e17c0,4,59.2140502247,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10039,hourly_seed_10039,da7fdb2f177ccc34555b041df3cd91e7c1b398645b48ea864db32bf4b84e17c0,6,55.6475313976,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10039,hourly_seed_10039,da7fdb2f177ccc34555b041df3cd91e7c1b398645b48ea864db32bf4b84e17c0,8,55.6475313976,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10040,hourly_seed_10040,8400b5bb16284ed1460bca1b54b3bc7bf5a10975959d3eca6b89f513590de2d0,1,111.809388449,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10040,hourly_seed_10040,8400b5bb16284ed1460bca1b54b3bc7bf5a10975959d3eca6b89f513590de2d0,2,72.949779586,optimal,-1.27897692437e-13,1
climate_3c,eulp_mixed_3c,3C,10040,hourly_seed_10040,8400b5bb16284ed1460bca1b54b3bc7bf5a10975959d3eca6b89f513590de2d0,3,53.0576261673,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10040,hourly_seed_10040,8400b5bb16284ed1460bca1b54b3bc7bf5a10975959d3eca6b89f513590de2d0,4,53.0576261673,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10040,hourly_seed_10040,8400b5bb16284ed1460bca1b54b3bc7bf5a10975959d3eca6b89f513590de2d0,6,53.0576261673,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10040,hourly_seed_10040,8400b5bb16284ed1460bca1b54b3bc7bf5a10975959d3eca6b89f513590de2d0,8,53.0576261673,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10041,hourly_seed_10041,261a9cf51b6b2130817e9482a3cfe2863abec154fe9d8c18bb31a996a7a14da7,1,74.2044675678,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10041,hourly_seed_10041,261a9cf51b6b2130817e9482a3cfe2863abec154fe9d8c18bb31a996a7a14da7,2,58.6663805991,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10041,hourly_seed_10041,261a9cf51b6b2130817e9482a3cfe2863abec154fe9d8c18bb31a996a7a14da7,3,58.6663805991,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10041,hourly_seed_10041,261a9cf51b6b2130817e9482a3cfe2863abec154fe9d8c18bb31a996a7a14da7,4,45.4233250151,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10041,hourly_seed_10041,261a9cf51b6b2130817e9482a3cfe2863abec154fe9d8c18bb31a996a7a14da7,6,45.4233250151,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10041,hourly_seed_10041,261a9cf51b6b2130817e9482a3cfe2863abec154fe9d8c18bb31a996a7a14da7,8,45.4233250151,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10042,hourly_seed_10042,d654b9a589dc3a11472d44b48ec85a75eb1e8d8e31f8e5d1e1c21c891b5fde5b,1,72.7232574597,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10042,hourly_seed_10042,d654b9a589dc3a11472d44b48ec85a75eb1e8d8e31f8e5d1e1c21c891b5fde5b,2,67.271640286,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10042,hourly_seed_10042,d654b9a589dc3a11472d44b48ec85a75eb1e8d8e31f8e5d1e1c21c891b5fde5b,3,51.9151097054,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10042,hourly_seed_10042,d654b9a589dc3a11472d44b48ec85a75eb1e8d8e31f8e5d1e1c21c891b5fde5b,4,51.9151097054,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10042,hourly_seed_10042,d654b9a589dc3a11472d44b48ec85a75eb1e8d8e31f8e5d1e1c21c891b5fde5b,6,51.9151097054,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10042,hourly_seed_10042,d654b9a589dc3a11472d44b48ec85a75eb1e8d8e31f8e5d1e1c21c891b5fde5b,8,51.9151097054,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10043,hourly_seed_10043,ba7f25a7c03b9853b83a8e273f1328a2c0306e3564592dae64037c3f58d1f4ad,1,61.4593996302,optimal,-6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10043,hourly_seed_10043,ba7f25a7c03b9853b83a8e273f1328a2c0306e3564592dae64037c3f58d1f4ad,2,61.4593996302,optimal,-6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10043,hourly_seed_10043,ba7f25a7c03b9853b83a8e273f1328a2c0306e3564592dae64037c3f58d1f4ad,3,41.6790518929,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10043,hourly_seed_10043,ba7f25a7c03b9853b83a8e273f1328a2c0306e3564592dae64037c3f58d1f4ad,4,41.6790518929,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10043,hourly_seed_10043,ba7f25a7c03b9853b83a8e273f1328a2c0306e3564592dae64037c3f58d1f4ad,6,41.6790518929,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10043,hourly_seed_10043,ba7f25a7c03b9853b83a8e273f1328a2c0306e3564592dae64037c3f58d1f4ad,8,41.6790518929,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10044,hourly_seed_10044,f1600368e7262416016a7d86e31773f09c2ad917311c4a5c2ca18c0f1c769b25,1,65.0999637267,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10044,hourly_seed_10044,f1600368e7262416016a7d86e31773f09c2ad917311c4a5c2ca18c0f1c769b25,2,65.0999637267,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10044,hourly_seed_10044,f1600368e7262416016a7d86e31773f09c2ad917311c4a5c2ca18c0f1c769b25,3,63.7505795839,optimal,1.20792265079e-13,1
climate_3c,eulp_mixed_3c,3C,10044,hourly_seed_10044,f1600368e7262416016a7d86e31773f09c2ad917311c4a5c2ca18c0f1c769b25,4,63.7505795839,optimal,1.20792265079e-13,1
climate_3c,eulp_mixed_3c,3C,10044,hourly_seed_10044,f1600368e7262416016a7d86e31773f09c2ad917311c4a5c2ca18c0f1c769b25,6,63.7505795839,optimal,1.20792265079e-13,1
climate_3c,eulp_mixed_3c,3C,10044,hourly_seed_10044,f1600368e7262416016a7d86e31773f09c2ad917311c4a5c2ca18c0f1c769b25,8,63.7505795839,optimal,1.20792265079e-13,1
climate_3c,eulp_mixed_3c,3C,10045,hourly_seed_10045,704f48a43d7e747de4e8bca0c467738ea12633eb361705d9a49e8b88fa46f691,1,65.6470484286,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10045,hourly_seed_10045,704f48a43d7e747de4e8bca0c467738ea12633eb361705d9a49e8b88fa46f691,2,65.6470484286,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10045,hourly_seed_10045,704f48a43d7e747de4e8bca0c467738ea12633eb361705d9a49e8b88fa46f691,3,65.6470484286,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10045,hourly_seed_10045,704f48a43d7e747de4e8bca0c467738ea12633eb361705d9a49e8b88fa46f691,4,65.6470484286,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10045,hourly_seed_10045,704f48a43d7e747de4e8bca0c467738ea12633eb361705d9a49e8b88fa46f691,6,63.0399671199,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10045,hourly_seed_10045,704f48a43d7e747de4e8bca0c467738ea12633eb361705d9a49e8b88fa46f691,8,57.5980160935,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10046,hourly_seed_10046,dc8a401d74587358a593387438a8d6a5e41cedf53086ac4535fc48a0843c0d98,1,102.842257942,optimal,-8.54383155092,0.923295345139
climate_3c,eulp_mixed_3c,3C,10046,hourly_seed_10046,dc8a401d74587358a593387438a8d6a5e41cedf53086ac4535fc48a0843c0d98,2,100.181674904,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10046,hourly_seed_10046,dc8a401d74587358a593387438a8d6a5e41cedf53086ac4535fc48a0843c0d98,3,93.8537570747,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10046,hourly_seed_10046,dc8a401d74587358a593387438a8d6a5e41cedf53086ac4535fc48a0843c0d98,4,54.4991362232,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10046,hourly_seed_10046,dc8a401d74587358a593387438a8d6a5e41cedf53086ac4535fc48a0843c0d98,6,54.4991362232,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10046,hourly_seed_10046,dc8a401d74587358a593387438a8d6a5e41cedf53086ac4535fc48a0843c0d98,8,37.7597540487,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10047,hourly_seed_10047,f20ed83a0fa73ba8026cd6fb10219cc98e63105e54d32bddd192278b886756df,1,112.421629601,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10047,hourly_seed_10047,f20ed83a0fa73ba8026cd6fb10219cc98e63105e54d32bddd192278b886756df,2,85.0141880201,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10047,hourly_seed_10047,f20ed83a0fa73ba8026cd6fb10219cc98e63105e54d32bddd192278b886756df,3,78.7965750688,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10047,hourly_seed_10047,f20ed83a0fa73ba8026cd6fb10219cc98e63105e54d32bddd192278b886756df,4,54.5700429286,optimal,-6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10047,hourly_seed_10047,f20ed83a0fa73ba8026cd6fb10219cc98e63105e54d32bddd192278b886756df,6,54.5700429286,optimal,-6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10047,hourly_seed_10047,f20ed83a0fa73ba8026cd6fb10219cc98e63105e54d32bddd192278b886756df,8,41.7366666282,optimal,6.39488462184e-14,1
